country_region,date,confirmed,yesterday_confirmed,daily_case_increase
Saint Vincent and the Grenadines,2020-05-07,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-08,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-09,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-10,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-11,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-12,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-13,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-14,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-15,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-16,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-17,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-18,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-19,17,17.0,0.0
Saint Vincent and the Grenadines,2020-05-20,18,17.0,1.0
Saint Vincent and the Grenadines,2020-05-21,18,18.0,0.0
Saint Vincent and the Grenadines,2020-05-22,18,18.0,0.0
Saint Vincent and the Grenadines,2020-05-23,18,18.0,0.0
Saint Vincent and the Grenadines,2020-05-24,18,18.0,0.0
Saint Vincent and the Grenadines,2020-05-25,18,18.0,0.0
Saint Vincent and the Grenadines,2020-05-26,18,18.0,0.0
Saint Vincent and the Grenadines,2020-05-27,18,18.0,0.0
Saint Vincent and the Grenadines,2020-05-28,25,18.0,7.0
Saint Vincent and the Grenadines,2020-05-29,26,25.0,1.0
Saint Vincent and the Grenadines,2020-05-30,26,26.0,0.0
Saint Vincent and the Grenadines,2020-05-31,26,26.0,0.0
Saint Vincent and the Grenadines,2020-06-01,26,26.0,0.0
Saint Vincent and the Grenadines,2020-06-02,26,26.0,0.0
Saint Vincent and the Grenadines,2020-06-03,26,26.0,0.0
Saint Vincent and the Grenadines,2020-06-04,26,26.0,0.0
Saint Vincent and the Grenadines,2020-06-05,26,26.0,0.0
Saint Vincent and the Grenadines,2020-06-06,26,26.0,0.0
Saint Vincent and the Grenadines,2020-06-07,27,26.0,1.0
Saint Vincent and the Grenadines,2020-06-08,27,27.0,0.0
Saint Vincent and the Grenadines,2020-06-09,27,27.0,0.0
Saint Vincent and the Grenadines,2020-06-10,27,27.0,0.0
Saint Vincent and the Grenadines,2020-06-11,27,27.0,0.0
Saint Vincent and the Grenadines,2020-06-12,27,27.0,0.0
Saint Vincent and the Grenadines,2020-06-13,27,27.0,0.0
Saint Vincent and the Grenadines,2020-06-14,27,27.0,0.0
Saint Vincent and the Grenadines,2020-06-15,27,27.0,0.0
Saint Vincent and the Grenadines,2020-06-16,29,27.0,2.0
Saint Vincent and the Grenadines,2020-06-17,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-18,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-19,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-20,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-21,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-22,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-23,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-24,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-25,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-26,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-27,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-28,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-29,29,29.0,0.0
Saint Vincent and the Grenadines,2020-06-30,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-01,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-02,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-03,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-04,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-05,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-06,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-07,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-08,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-09,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-10,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-11,29,29.0,0.0
Saint Vincent and the Grenadines,2020-07-12,35,29.0,6.0
Saint Vincent and the Grenadines,2020-07-13,35,35.0,0.0
Saint Vincent and the Grenadines,2020-07-14,35,35.0,0.0
Saint Vincent and the Grenadines,2020-07-15,35,35.0,0.0
Saint Vincent and the Grenadines,2020-07-16,35,35.0,0.0
Saint Vincent and the Grenadines,2020-07-17,35,35.0,0.0
Saint Vincent and the Grenadines,2020-07-18,38,35.0,3.0
Saint Vincent and the Grenadines,2020-07-19,44,38.0,6.0
Saint Vincent and the Grenadines,2020-07-20,50,44.0,6.0
Saint Vincent and the Grenadines,2020-07-21,50,50.0,0.0
Saint Vincent and the Grenadines,2020-07-22,52,50.0,2.0
Saint Vincent and the Grenadines,2020-07-23,52,52.0,0.0
Saint Vincent and the Grenadines,2020-07-24,52,52.0,0.0
Saint Vincent and the Grenadines,2020-07-25,52,52.0,0.0
Saint Vincent and the Grenadines,2020-07-26,52,52.0,0.0
Saint Vincent and the Grenadines,2020-07-27,52,52.0,0.0
San Marino,2020-01-22,0,,
San Marino,2020-01-23,0,0.0,0.0
San Marino,2020-01-24,0,0.0,0.0
San Marino,2020-01-25,0,0.0,0.0
San Marino,2020-01-26,0,0.0,0.0
San Marino,2020-01-27,0,0.0,0.0
San Marino,2020-01-28,0,0.0,0.0
San Marino,2020-01-29,0,0.0,0.0
San Marino,2020-01-30,0,0.0,0.0
San Marino,2020-01-31,0,0.0,0.0
San Marino,2020-02-01,0,0.0,0.0
San Marino,2020-02-02,0,0.0,0.0
San Marino,2020-02-03,0,0.0,0.0
San Marino,2020-02-04,0,0.0,0.0
San Marino,2020-02-05,0,0.0,0.0
San Marino,2020-02-06,0,0.0,0.0
San Marino,2020-02-07,0,0.0,0.0
San Marino,2020-02-08,0,0.0,0.0
San Marino,2020-02-09,0,0.0,0.0
San Marino,2020-02-10,0,0.0,0.0
San Marino,2020-02-11,0,0.0,0.0
San Marino,2020-02-12,0,0.0,0.0
San Marino,2020-02-13,0,0.0,0.0
San Marino,2020-02-14,0,0.0,0.0
San Marino,2020-02-15,0,0.0,0.0
San Marino,2020-02-16,0,0.0,0.0
San Marino,2020-02-17,0,0.0,0.0
San Marino,2020-02-18,0,0.0,0.0
San Marino,2020-02-19,0,0.0,0.0
San Marino,2020-02-20,0,0.0,0.0
San Marino,2020-02-21,0,0.0,0.0
San Marino,2020-02-22,0,0.0,0.0
San Marino,2020-02-23,0,0.0,0.0
San Marino,2020-02-24,0,0.0,0.0
San Marino,2020-02-25,0,0.0,0.0
San Marino,2020-02-26,0,0.0,0.0
San Marino,2020-02-27,1,0.0,1.0
San Marino,2020-02-28,1,1.0,0.0
San Marino,2020-02-29,1,1.0,0.0
San Marino,2020-03-01,1,1.0,0.0
San Marino,2020-03-02,8,1.0,7.0
San Marino,2020-03-03,10,8.0,2.0
San Marino,2020-03-04,16,10.0,6.0
San Marino,2020-03-05,21,16.0,5.0
San Marino,2020-03-06,21,21.0,0.0
San Marino,2020-03-07,23,21.0,2.0
San Marino,2020-03-08,36,23.0,13.0
San Marino,2020-03-09,36,36.0,0.0
San Marino,2020-03-10,51,36.0,15.0
San Marino,2020-03-11,62,51.0,11.0
San Marino,2020-03-12,69,62.0,7.0
San Marino,2020-03-13,80,69.0,11.0
San Marino,2020-03-14,80,80.0,0.0
San Marino,2020-03-15,101,80.0,21.0
San Marino,2020-03-16,109,101.0,8.0
San Marino,2020-03-17,109,109.0,0.0
San Marino,2020-03-18,119,109.0,10.0
San Marino,2020-03-19,119,119.0,0.0
San Marino,2020-03-20,144,119.0,25.0
San Marino,2020-03-21,144,144.0,0.0
San Marino,2020-03-22,175,144.0,31.0
San Marino,2020-03-23,187,175.0,12.0
San Marino,2020-03-24,187,187.0,0.0
San Marino,2020-03-25,208,187.0,21.0
San Marino,2020-03-26,208,208.0,0.0
San Marino,2020-03-27,223,208.0,15.0
San Marino,2020-03-28,224,223.0,1.0
San Marino,2020-03-29,224,224.0,0.0
San Marino,2020-03-30,230,224.0,6.0
San Marino,2020-03-31,236,230.0,6.0
San Marino,2020-04-01,236,236.0,0.0
San Marino,2020-04-02,245,236.0,9.0
San Marino,2020-04-03,245,245.0,0.0
San Marino,2020-04-04,259,245.0,14.0
San Marino,2020-04-05,266,259.0,7.0
San Marino,2020-04-06,266,266.0,0.0
San Marino,2020-04-07,279,266.0,13.0
San Marino,2020-04-08,279,279.0,0.0
San Marino,2020-04-09,333,279.0,54.0
San Marino,2020-04-10,344,333.0,11.0
San Marino,2020-04-11,356,344.0,12.0
San Marino,2020-04-12,356,356.0,0.0
San Marino,2020-04-13,356,356.0,0.0
San Marino,2020-04-14,371,356.0,15.0
San Marino,2020-04-15,372,371.0,1.0
San Marino,2020-04-16,426,372.0,54.0
San Marino,2020-04-17,435,426.0,9.0
San Marino,2020-04-18,455,435.0,20.0
San Marino,2020-04-19,461,455.0,6.0
San Marino,2020-04-20,462,461.0,1.0
San Marino,2020-04-21,476,462.0,14.0
San Marino,2020-04-22,488,476.0,12.0
San Marino,2020-04-23,501,488.0,13.0
San Marino,2020-04-24,513,501.0,12.0
San Marino,2020-04-25,513,513.0,0.0
San Marino,2020-04-26,538,513.0,25.0
San Marino,2020-04-27,538,538.0,0.0
San Marino,2020-04-28,553,538.0,15.0
San Marino,2020-04-29,563,553.0,10.0
San Marino,2020-04-30,569,563.0,6.0
San Marino,2020-05-01,580,569.0,11.0
San Marino,2020-05-02,580,580.0,0.0
San Marino,2020-05-03,582,580.0,2.0
San Marino,2020-05-04,582,582.0,0.0
San Marino,2020-05-05,589,582.0,7.0
San Marino,2020-05-06,608,589.0,19.0
San Marino,2020-05-07,622,608.0,14.0
San Marino,2020-05-08,623,622.0,1.0
San Marino,2020-05-09,637,623.0,14.0
San Marino,2020-05-10,628,637.0,-9.0
San Marino,2020-05-11,628,628.0,0.0
San Marino,2020-05-12,638,628.0,10.0
San Marino,2020-05-13,643,638.0,5.0
San Marino,2020-05-14,648,643.0,5.0
San Marino,2020-05-15,652,648.0,4.0
San Marino,2020-05-16,653,652.0,1.0
San Marino,2020-05-17,654,653.0,1.0
San Marino,2020-05-18,654,654.0,0.0
San Marino,2020-05-19,655,654.0,1.0
San Marino,2020-05-20,656,655.0,1.0
San Marino,2020-05-21,658,656.0,2.0
San Marino,2020-05-22,661,658.0,3.0
San Marino,2020-05-23,665,661.0,4.0
San Marino,2020-05-24,665,665.0,0.0
San Marino,2020-05-25,666,665.0,1.0
San Marino,2020-05-26,666,666.0,0.0
San Marino,2020-05-27,667,666.0,1.0
San Marino,2020-05-28,670,667.0,3.0
San Marino,2020-05-29,671,670.0,1.0
San Marino,2020-05-30,671,671.0,0.0
San Marino,2020-05-31,671,671.0,0.0
San Marino,2020-06-01,671,671.0,0.0
San Marino,2020-06-02,672,671.0,1.0
San Marino,2020-06-03,674,672.0,2.0
San Marino,2020-06-04,678,674.0,4.0
San Marino,2020-06-05,680,678.0,2.0
San Marino,2020-06-06,680,680.0,0.0
San Marino,2020-06-07,680,680.0,0.0
San Marino,2020-06-08,687,680.0,7.0
San Marino,2020-06-09,688,687.0,1.0
San Marino,2020-06-10,691,688.0,3.0
San Marino,2020-06-11,691,691.0,0.0
San Marino,2020-06-12,694,691.0,3.0
San Marino,2020-06-13,694,694.0,0.0
San Marino,2020-06-14,694,694.0,0.0
San Marino,2020-06-15,694,694.0,0.0
San Marino,2020-06-16,694,694.0,0.0
San Marino,2020-06-17,696,694.0,2.0
San Marino,2020-06-18,696,696.0,0.0
San Marino,2020-06-19,696,696.0,0.0
San Marino,2020-06-20,696,696.0,0.0
San Marino,2020-06-21,696,696.0,0.0
San Marino,2020-06-22,697,696.0,1.0
San Marino,2020-06-23,698,697.0,1.0
San Marino,2020-06-24,698,698.0,0.0
San Marino,2020-06-25,698,698.0,0.0
San Marino,2020-06-26,698,698.0,0.0
San Marino,2020-06-27,698,698.0,0.0
San Marino,2020-06-28,698,698.0,0.0
San Marino,2020-06-29,698,698.0,0.0
San Marino,2020-06-30,698,698.0,0.0
San Marino,2020-07-01,698,698.0,0.0
San Marino,2020-07-02,698,698.0,0.0
San Marino,2020-07-03,698,698.0,0.0
San Marino,2020-07-04,698,698.0,0.0
San Marino,2020-07-05,698,698.0,0.0
San Marino,2020-07-06,698,698.0,0.0
San Marino,2020-07-07,698,698.0,0.0
San Marino,2020-07-08,698,698.0,0.0
San Marino,2020-07-09,699,698.0,1.0
San Marino,2020-07-10,699,699.0,0.0
San Marino,2020-07-11,699,699.0,0.0
San Marino,2020-07-12,699,699.0,0.0
San Marino,2020-07-13,699,699.0,0.0
San Marino,2020-07-14,699,699.0,0.0
San Marino,2020-07-15,699,699.0,0.0
San Marino,2020-07-16,699,699.0,0.0
San Marino,2020-07-17,699,699.0,0.0
San Marino,2020-07-18,699,699.0,0.0
San Marino,2020-07-19,699,699.0,0.0
San Marino,2020-07-20,699,699.0,0.0
San Marino,2020-07-21,699,699.0,0.0
San Marino,2020-07-22,699,699.0,0.0
San Marino,2020-07-23,699,699.0,0.0
San Marino,2020-07-24,699,699.0,0.0
San Marino,2020-07-25,699,699.0,0.0
San Marino,2020-07-26,699,699.0,0.0
San Marino,2020-07-27,699,699.0,0.0
Sao Tome and Principe,2020-01-22,0,,
Sao Tome and Principe,2020-01-23,0,0.0,0.0
Sao Tome and Principe,2020-01-24,0,0.0,0.0
Sao Tome and Principe,2020-01-25,0,0.0,0.0
Sao Tome and Principe,2020-01-26,0,0.0,0.0
Sao Tome and Principe,2020-01-27,0,0.0,0.0
Sao Tome and Principe,2020-01-28,0,0.0,0.0
Sao Tome and Principe,2020-01-29,0,0.0,0.0
Sao Tome and Principe,2020-01-30,0,0.0,0.0
Sao Tome and Principe,2020-01-31,0,0.0,0.0
Sao Tome and Principe,2020-02-01,0,0.0,0.0
Sao Tome and Principe,2020-02-02,0,0.0,0.0
Sao Tome and Principe,2020-02-03,0,0.0,0.0
Sao Tome and Principe,2020-02-04,0,0.0,0.0
Sao Tome and Principe,2020-02-05,0,0.0,0.0
Sao Tome and Principe,2020-02-06,0,0.0,0.0
Sao Tome and Principe,2020-02-07,0,0.0,0.0
Sao Tome and Principe,2020-02-08,0,0.0,0.0
Sao Tome and Principe,2020-02-09,0,0.0,0.0
Sao Tome and Principe,2020-02-10,0,0.0,0.0
Sao Tome and Principe,2020-02-11,0,0.0,0.0
Sao Tome and Principe,2020-02-12,0,0.0,0.0
Sao Tome and Principe,2020-02-13,0,0.0,0.0
Sao Tome and Principe,2020-02-14,0,0.0,0.0
Sao Tome and Principe,2020-02-15,0,0.0,0.0
Sao Tome and Principe,2020-02-16,0,0.0,0.0
Sao Tome and Principe,2020-02-17,0,0.0,0.0
Sao Tome and Principe,2020-02-18,0,0.0,0.0
Sao Tome and Principe,2020-02-19,0,0.0,0.0
Sao Tome and Principe,2020-02-20,0,0.0,0.0
Sao Tome and Principe,2020-02-21,0,0.0,0.0
Sao Tome and Principe,2020-02-22,0,0.0,0.0
Sao Tome and Principe,2020-02-23,0,0.0,0.0
Sao Tome and Principe,2020-02-24,0,0.0,0.0
Sao Tome and Principe,2020-02-25,0,0.0,0.0
Sao Tome and Principe,2020-02-26,0,0.0,0.0
Sao Tome and Principe,2020-02-27,0,0.0,0.0
Sao Tome and Principe,2020-02-28,0,0.0,0.0
Sao Tome and Principe,2020-02-29,0,0.0,0.0
Sao Tome and Principe,2020-03-01,0,0.0,0.0
Sao Tome and Principe,2020-03-02,0,0.0,0.0
Sao Tome and Principe,2020-03-03,0,0.0,0.0
Sao Tome and Principe,2020-03-04,0,0.0,0.0
Sao Tome and Principe,2020-03-05,0,0.0,0.0
Sao Tome and Principe,2020-03-06,0,0.0,0.0
Sao Tome and Principe,2020-03-07,0,0.0,0.0
Sao Tome and Principe,2020-03-08,0,0.0,0.0
Sao Tome and Principe,2020-03-09,0,0.0,0.0
Sao Tome and Principe,2020-03-10,0,0.0,0.0
Sao Tome and Principe,2020-03-11,0,0.0,0.0
Sao Tome and Principe,2020-03-12,0,0.0,0.0
Sao Tome and Principe,2020-03-13,0,0.0,0.0
Sao Tome and Principe,2020-03-14,0,0.0,0.0
Sao Tome and Principe,2020-03-15,0,0.0,0.0
Sao Tome and Principe,2020-03-16,0,0.0,0.0
Sao Tome and Principe,2020-03-17,0,0.0,0.0
Sao Tome and Principe,2020-03-18,0,0.0,0.0
Sao Tome and Principe,2020-03-19,0,0.0,0.0
Sao Tome and Principe,2020-03-20,0,0.0,0.0
Sao Tome and Principe,2020-03-21,0,0.0,0.0
Sao Tome and Principe,2020-03-22,0,0.0,0.0
Sao Tome and Principe,2020-03-23,0,0.0,0.0
Sao Tome and Principe,2020-03-24,0,0.0,0.0
Sao Tome and Principe,2020-03-25,0,0.0,0.0
Sao Tome and Principe,2020-03-26,0,0.0,0.0
Sao Tome and Principe,2020-03-27,0,0.0,0.0
Sao Tome and Principe,2020-03-28,0,0.0,0.0
Sao Tome and Principe,2020-03-29,0,0.0,0.0
Sao Tome and Principe,2020-03-30,0,0.0,0.0
Sao Tome and Principe,2020-03-31,0,0.0,0.0
Sao Tome and Principe,2020-04-01,0,0.0,0.0
Sao Tome and Principe,2020-04-02,0,0.0,0.0
Sao Tome and Principe,2020-04-03,0,0.0,0.0
Sao Tome and Principe,2020-04-04,0,0.0,0.0
Sao Tome and Principe,2020-04-05,0,0.0,0.0
Sao Tome and Principe,2020-04-06,4,0.0,4.0
Sao Tome and Principe,2020-04-07,4,4.0,0.0
Sao Tome and Principe,2020-04-08,4,4.0,0.0
Sao Tome and Principe,2020-04-09,4,4.0,0.0
Sao Tome and Principe,2020-04-10,4,4.0,0.0
Sao Tome and Principe,2020-04-11,4,4.0,0.0
Sao Tome and Principe,2020-04-12,4,4.0,0.0
Sao Tome and Principe,2020-04-13,4,4.0,0.0
Sao Tome and Principe,2020-04-14,4,4.0,0.0
Sao Tome and Principe,2020-04-15,4,4.0,0.0
Sao Tome and Principe,2020-04-16,4,4.0,0.0
Sao Tome and Principe,2020-04-17,4,4.0,0.0
Sao Tome and Principe,2020-04-18,4,4.0,0.0
Sao Tome and Principe,2020-04-19,4,4.0,0.0
Sao Tome and Principe,2020-04-20,4,4.0,0.0
Sao Tome and Principe,2020-04-21,4,4.0,0.0
Sao Tome and Principe,2020-04-22,4,4.0,0.0
Sao Tome and Principe,2020-04-23,4,4.0,0.0
Sao Tome and Principe,2020-04-24,4,4.0,0.0
Sao Tome and Principe,2020-04-25,4,4.0,0.0
Sao Tome and Principe,2020-04-26,4,4.0,0.0
Sao Tome and Principe,2020-04-27,4,4.0,0.0
Sao Tome and Principe,2020-04-28,8,4.0,4.0
Sao Tome and Principe,2020-04-29,8,8.0,0.0
Sao Tome and Principe,2020-04-30,14,8.0,6.0
Sao Tome and Principe,2020-05-01,16,14.0,2.0
Sao Tome and Principe,2020-05-02,16,16.0,0.0
Sao Tome and Principe,2020-05-03,16,16.0,0.0
Sao Tome and Principe,2020-05-04,23,16.0,7.0
Sao Tome and Principe,2020-05-05,174,23.0,151.0
Sao Tome and Principe,2020-05-06,174,174.0,0.0
Sao Tome and Principe,2020-05-07,187,174.0,13.0
Sao Tome and Principe,2020-05-08,208,187.0,21.0
Sao Tome and Principe,2020-05-09,208,208.0,0.0
Sao Tome and Principe,2020-05-10,208,208.0,0.0
Sao Tome and Principe,2020-05-11,208,208.0,0.0
Sao Tome and Principe,2020-05-12,208,208.0,0.0
Sao Tome and Principe,2020-05-13,220,208.0,12.0
Sao Tome and Principe,2020-05-14,235,220.0,15.0
Sao Tome and Principe,2020-05-15,235,235.0,0.0
Sao Tome and Principe,2020-05-16,235,235.0,0.0
Sao Tome and Principe,2020-05-17,235,235.0,0.0
Sao Tome and Principe,2020-05-18,246,235.0,11.0
Sao Tome and Principe,2020-05-19,251,246.0,5.0
Sao Tome and Principe,2020-05-20,251,251.0,0.0
Sao Tome and Principe,2020-05-21,251,251.0,0.0
Sao Tome and Principe,2020-05-22,251,251.0,0.0
Sao Tome and Principe,2020-05-23,251,251.0,0.0
Sao Tome and Principe,2020-05-24,251,251.0,0.0
Sao Tome and Principe,2020-05-25,299,251.0,48.0
Sao Tome and Principe,2020-05-26,441,299.0,142.0
Sao Tome and Principe,2020-05-27,443,441.0,2.0
Sao Tome and Principe,2020-05-28,458,443.0,15.0
Sao Tome and Principe,2020-05-29,463,458.0,5.0
Sao Tome and Principe,2020-05-30,479,463.0,16.0
Sao Tome and Principe,2020-05-31,483,479.0,4.0
Sao Tome and Principe,2020-06-01,484,483.0,1.0
Sao Tome and Principe,2020-06-02,484,484.0,0.0
Sao Tome and Principe,2020-06-03,484,484.0,0.0
Sao Tome and Principe,2020-06-04,485,484.0,1.0
Sao Tome and Principe,2020-06-05,499,485.0,14.0
Sao Tome and Principe,2020-06-06,499,499.0,0.0
Sao Tome and Principe,2020-06-07,513,499.0,14.0
Sao Tome and Principe,2020-06-08,513,513.0,0.0
Sao Tome and Principe,2020-06-09,514,513.0,1.0
Sao Tome and Principe,2020-06-10,611,514.0,97.0
Sao Tome and Principe,2020-06-11,632,611.0,21.0
Sao Tome and Principe,2020-06-12,639,632.0,7.0
Sao Tome and Principe,2020-06-13,659,639.0,20.0
Sao Tome and Principe,2020-06-14,661,659.0,2.0
Sao Tome and Principe,2020-06-15,662,661.0,1.0
Sao Tome and Principe,2020-06-16,671,662.0,9.0
Sao Tome and Principe,2020-06-17,683,671.0,12.0
Sao Tome and Principe,2020-06-18,688,683.0,5.0
Sao Tome and Principe,2020-06-19,693,688.0,5.0
Sao Tome and Principe,2020-06-20,698,693.0,5.0
Sao Tome and Principe,2020-06-21,698,698.0,0.0
Sao Tome and Principe,2020-06-22,702,698.0,4.0
Sao Tome and Principe,2020-06-23,707,702.0,5.0
Sao Tome and Principe,2020-06-24,710,707.0,3.0
Sao Tome and Principe,2020-06-25,711,710.0,1.0
Sao Tome and Principe,2020-06-26,712,711.0,1.0
Sao Tome and Principe,2020-06-27,713,712.0,1.0
Sao Tome and Principe,2020-06-28,713,713.0,0.0
Sao Tome and Principe,2020-06-29,713,713.0,0.0
Sao Tome and Principe,2020-06-30,714,713.0,1.0
Sao Tome and Principe,2020-07-01,715,714.0,1.0
Sao Tome and Principe,2020-07-02,717,715.0,2.0
Sao Tome and Principe,2020-07-03,719,717.0,2.0
Sao Tome and Principe,2020-07-04,719,719.0,0.0
Sao Tome and Principe,2020-07-05,720,719.0,1.0
Sao Tome and Principe,2020-07-06,721,720.0,1.0
Sao Tome and Principe,2020-07-07,724,721.0,3.0
Sao Tome and Principe,2020-07-08,724,724.0,0.0
Sao Tome and Principe,2020-07-09,726,724.0,2.0
Sao Tome and Principe,2020-07-10,727,726.0,1.0
Sao Tome and Principe,2020-07-11,727,727.0,0.0
Sao Tome and Principe,2020-07-12,729,727.0,2.0
Sao Tome and Principe,2020-07-13,732,729.0,3.0
Sao Tome and Principe,2020-07-14,732,732.0,0.0
Sao Tome and Principe,2020-07-15,737,732.0,5.0
Sao Tome and Principe,2020-07-16,740,737.0,3.0
Sao Tome and Principe,2020-07-17,741,740.0,1.0
Sao Tome and Principe,2020-07-18,743,741.0,2.0
Sao Tome and Principe,2020-07-19,746,743.0,3.0
Sao Tome and Principe,2020-07-20,746,746.0,0.0
Sao Tome and Principe,2020-07-21,746,746.0,0.0
Sao Tome and Principe,2020-07-22,747,746.0,1.0
Sao Tome and Principe,2020-07-23,749,747.0,2.0
Sao Tome and Principe,2020-07-24,860,749.0,111.0
Sao Tome and Principe,2020-07-25,862,860.0,2.0
Sao Tome and Principe,2020-07-26,863,862.0,1.0
Sao Tome and Principe,2020-07-27,865,863.0,2.0
Saudi Arabia,2020-01-22,0,,
Saudi Arabia,2020-01-23,0,0.0,0.0
Saudi Arabia,2020-01-24,0,0.0,0.0
Saudi Arabia,2020-01-25,0,0.0,0.0
Saudi Arabia,2020-01-26,0,0.0,0.0
Saudi Arabia,2020-01-27,0,0.0,0.0
Saudi Arabia,2020-01-28,0,0.0,0.0
Saudi Arabia,2020-01-29,0,0.0,0.0
Saudi Arabia,2020-01-30,0,0.0,0.0
Saudi Arabia,2020-01-31,0,0.0,0.0
Saudi Arabia,2020-02-01,0,0.0,0.0
Saudi Arabia,2020-02-02,0,0.0,0.0
Saudi Arabia,2020-02-03,0,0.0,0.0
Saudi Arabia,2020-02-04,0,0.0,0.0
Saudi Arabia,2020-02-05,0,0.0,0.0
Saudi Arabia,2020-02-06,0,0.0,0.0
Saudi Arabia,2020-02-07,0,0.0,0.0
Saudi Arabia,2020-02-08,0,0.0,0.0
Saudi Arabia,2020-02-09,0,0.0,0.0
Saudi Arabia,2020-02-10,0,0.0,0.0
Saudi Arabia,2020-02-11,0,0.0,0.0
Saudi Arabia,2020-02-12,0,0.0,0.0
Saudi Arabia,2020-02-13,0,0.0,0.0
Saudi Arabia,2020-02-14,0,0.0,0.0
Saudi Arabia,2020-02-15,0,0.0,0.0
Saudi Arabia,2020-02-16,0,0.0,0.0
Saudi Arabia,2020-02-17,0,0.0,0.0
Saudi Arabia,2020-02-18,0,0.0,0.0
Saudi Arabia,2020-02-19,0,0.0,0.0
Saudi Arabia,2020-02-20,0,0.0,0.0
Saudi Arabia,2020-02-21,0,0.0,0.0
Saudi Arabia,2020-02-22,0,0.0,0.0
Saudi Arabia,2020-02-23,0,0.0,0.0
Saudi Arabia,2020-02-24,0,0.0,0.0
Saudi Arabia,2020-02-25,0,0.0,0.0
Saudi Arabia,2020-02-26,0,0.0,0.0
Saudi Arabia,2020-02-27,0,0.0,0.0
Saudi Arabia,2020-02-28,0,0.0,0.0
Saudi Arabia,2020-02-29,0,0.0,0.0
Saudi Arabia,2020-03-01,0,0.0,0.0
Saudi Arabia,2020-03-02,1,0.0,1.0
Saudi Arabia,2020-03-03,1,1.0,0.0
Saudi Arabia,2020-03-04,1,1.0,0.0
Saudi Arabia,2020-03-05,5,1.0,4.0
Saudi Arabia,2020-03-06,5,5.0,0.0
Saudi Arabia,2020-03-07,5,5.0,0.0
Saudi Arabia,2020-03-08,11,5.0,6.0
Saudi Arabia,2020-03-09,15,11.0,4.0
Saudi Arabia,2020-03-10,20,15.0,5.0
Saudi Arabia,2020-03-11,21,20.0,1.0
Saudi Arabia,2020-03-12,45,21.0,24.0
Saudi Arabia,2020-03-13,86,45.0,41.0
Saudi Arabia,2020-03-14,103,86.0,17.0
Saudi Arabia,2020-03-15,103,103.0,0.0
Saudi Arabia,2020-03-16,118,103.0,15.0
Saudi Arabia,2020-03-17,171,118.0,53.0
Saudi Arabia,2020-03-18,171,171.0,0.0
Saudi Arabia,2020-03-19,274,171.0,103.0
Saudi Arabia,2020-03-20,344,274.0,70.0
Saudi Arabia,2020-03-21,392,344.0,48.0
Saudi Arabia,2020-03-22,511,392.0,119.0
Saudi Arabia,2020-03-23,562,511.0,51.0
Saudi Arabia,2020-03-24,767,562.0,205.0
Saudi Arabia,2020-03-25,900,767.0,133.0
Saudi Arabia,2020-03-26,1012,900.0,112.0
Saudi Arabia,2020-03-27,1104,1012.0,92.0
Saudi Arabia,2020-03-28,1203,1104.0,99.0
Saudi Arabia,2020-03-29,1299,1203.0,96.0
Saudi Arabia,2020-03-30,1453,1299.0,154.0
Saudi Arabia,2020-03-31,1563,1453.0,110.0
Saudi Arabia,2020-04-01,1720,1563.0,157.0
Saudi Arabia,2020-04-02,1885,1720.0,165.0
Saudi Arabia,2020-04-03,2039,1885.0,154.0
Saudi Arabia,2020-04-04,2179,2039.0,140.0
